CustomerID,Gender,Age,AnnualIncome,SpendingScore,TimeSpentInMall,VisitsPerMonth,DistanceFromHome,HasCreditCard,Churn
2744.0,Male,53.0,,38.0,22.0,8.0,48.89,No,Yes
2745.0,Male,63.0,30400.0,47.0,,21.0,29.78,No,Yes
,Female,59.0,145211.0,57.0,,5.0,42.54,No,No
2747.0,Male,66.0,30345.0,50.0,98.0,29.0,0.54,,No
2748.0,Male,59.0,53896.0,71.0,56.0,11.0,1.93,No,Yes
2749.0,Female,56.0,105430.0,15.0,269.0,23.0,29.88,No,No
2750.0,Female,33.0,,18.0,,11.0,19.51,Yes,No
,Female,50.0,126171.0,82.0,,13.0,44.5,Yes,
2752.0,Male,66.0,48229.0,88.0,19.0,14.0,15.17,Yes,Yes
,Male,38.0,137053.0,2.0,293.0,28.0,21.66,No,Yes
2754.0,Female,26.0,25583.0,84.0,135.0,8.0,26.44,Yes,No
2755.0,Female,23.0,24897.0,98.0,143.0,25.0,13.72,,No
2756.0,,68.0,,43.0,164.0,18.0,,,Yes
2757.0,Male,62.0,,26.0,257.0,19.0,23.28,,Yes
2758.0,Female,,129417.0,71.0,149.0,12.0,21.27,Yes,No
2759.0,Female,56.0,24567.0,38.0,185.0,12.0,42.5,No,No
2760.0,Male,39.0,94807.0,94.0,183.0,18.0,15.67,Yes,No
2761.0,Female,58.0,149648.0,42.0,83.0,10.0,40.89,No,Yes
2762.0,Male,22.0,132652.0,5.0,152.0,7.0,,No,No
2763.0,Male,59.0,97239.0,11.0,121.0,28.0,9.22,,No
2764.0,,40.0,33329.0,65.0,215.0,18.0,47.55,No,
2765.0,Male,34.0,121045.0,,140.0,,42.14,Yes,No
2766.0,Female,29.0,137708.0,1.0,119.0,14.0,19.46,No,Yes
2767.0,Female,40.0,91792.0,83.0,76.0,15.0,31.96,No,No
2768.0,Male,33.0,20228.0,,95.0,16.0,47.15,Yes,
2769.0,Male,20.0,110282.0,85.0,284.0,,10.67,No,Yes
2770.0,Male,47.0,102214.0,20.0,236.0,18.0,3.04,No,Yes
2771.0,Male,39.0,57052.0,61.0,19.0,12.0,26.92,No,No
2772.0,Male,26.0,77769.0,87.0,297.0,16.0,7.22,No,No
2773.0,Female,46.0,66032.0,21.0,121.0,13.0,9.45,No,No
2774.0,Female,64.0,,88.0,33.0,20.0,44.59,No,No
2775.0,Female,54.0,108721.0,68.0,,17.0,0.47,No,Yes
2776.0,Female,40.0,53686.0,12.0,118.0,18.0,40.86,No,No
2777.0,,30.0,96981.0,22.0,199.0,3.0,25.9,Yes,No
2778.0,Male,49.0,118802.0,20.0,205.0,23.0,,No,
2779.0,Male,63.0,83261.0,82.0,42.0,10.0,33.62,Yes,Yes
2780.0,Male,69.0,22809.0,1.0,214.0,,21.63,Yes,Yes
2781.0,Male,64.0,123265.0,30.0,191.0,6.0,5.87,No,Yes
,Female,,61785.0,97.0,156.0,3.0,5.23,No,No
2783.0,Male,40.0,56547.0,24.0,277.0,19.0,37.74,Yes,Yes
2784.0,,62.0,62818.0,14.0,20.0,4.0,,Yes,
2785.0,Female,,120422.0,36.0,79.0,29.0,1.5,Yes,No
2786.0,Female,57.0,91927.0,69.0,265.0,20.0,48.98,No,Yes
2787.0,Female,38.0,85681.0,75.0,228.0,,49.02,No,Yes
2788.0,Male,19.0,99465.0,24.0,268.0,3.0,18.97,No,Yes
2789.0,Female,54.0,109862.0,,12.0,8.0,1.37,Yes,Yes
2790.0,Female,23.0,,95.0,93.0,8.0,36.39,No,
2791.0,Female,61.0,133221.0,55.0,165.0,27.0,41.57,No,
2792.0,Male,35.0,57333.0,77.0,160.0,29.0,6.34,,Yes
2793.0,Male,,146457.0,80.0,185.0,,6.86,No,
2794.0,Male,39.0,36576.0,24.0,204.0,,41.13,Yes,
2795.0,Female,50.0,139875.0,,116.0,21.0,46.1,No,No
2796.0,Female,47.0,59405.0,24.0,143.0,,,,No
2797.0,Male,34.0,114000.0,,285.0,28.0,10.12,,No
2798.0,Female,60.0,93779.0,26.0,164.0,16.0,20.63,,Yes
2799.0,Male,49.0,51601.0,66.0,286.0,10.0,30.08,Yes,Yes
2800.0,Male,59.0,87946.0,80.0,245.0,4.0,,Yes,Yes
2801.0,Female,68.0,,38.0,249.0,13.0,10.61,No,No
2802.0,Female,31.0,72116.0,65.0,22.0,10.0,14.22,Yes,No
2803.0,,,,75.0,44.0,21.0,25.52,No,Yes
2804.0,,,144749.0,51.0,56.0,14.0,25.59,Yes,Yes
2805.0,Male,68.0,137256.0,35.0,223.0,9.0,40.73,,No
2806.0,Male,53.0,124186.0,43.0,155.0,11.0,37.68,No,No
2807.0,Male,51.0,82894.0,29.0,168.0,23.0,45.7,Yes,Yes
2808.0,Male,26.0,54635.0,37.0,,18.0,41.66,,Yes
2809.0,Male,59.0,,81.0,119.0,11.0,12.77,No,Yes
2810.0,Female,,76754.0,,46.0,17.0,,No,No
2811.0,Male,28.0,117975.0,54.0,286.0,2.0,25.07,No,No
2812.0,Male,31.0,112850.0,39.0,23.0,3.0,0.81,,Yes
2813.0,Male,56.0,129765.0,42.0,241.0,11.0,45.2,No,
2814.0,Female,64.0,105119.0,28.0,133.0,,,Yes,Yes
2815.0,Female,36.0,112691.0,29.0,288.0,27.0,16.19,No,Yes
2816.0,Female,32.0,58871.0,43.0,,3.0,28.5,Yes,Yes
2817.0,Female,45.0,82874.0,3.0,133.0,26.0,25.94,Yes,No
2818.0,Male,41.0,97733.0,10.0,39.0,15.0,,Yes,Yes
2819.0,Male,25.0,49511.0,59.0,124.0,11.0,26.42,Yes,No
2820.0,Female,,100960.0,,99.0,11.0,11.53,No,No
2821.0,Female,,68821.0,76.0,221.0,28.0,10.13,No,No
2822.0,Male,64.0,85776.0,47.0,47.0,28.0,45.37,Yes,No
2823.0,Male,50.0,138128.0,42.0,,25.0,13.27,Yes,
2824.0,Female,50.0,90167.0,94.0,36.0,20.0,14.12,No,No
2825.0,Female,36.0,95135.0,32.0,226.0,28.0,20.71,Yes,No
2826.0,Female,,64462.0,32.0,,25.0,7.06,Yes,No
2827.0,,27.0,81382.0,42.0,230.0,11.0,25.41,,Yes
2828.0,,57.0,,32.0,24.0,19.0,,Yes,Yes
,Male,64.0,123381.0,26.0,268.0,28.0,39.32,Yes,Yes
2830.0,Male,,52574.0,,,1.0,35.6,No,Yes
2831.0,Female,,122072.0,,129.0,27.0,7.47,,Yes
2832.0,Female,46.0,,2.0,137.0,5.0,22.86,No,No
2833.0,Male,67.0,93531.0,81.0,220.0,10.0,2.03,,No
,,51.0,45186.0,30.0,20.0,10.0,0.99,No,
2835.0,Male,68.0,114781.0,,185.0,,,No,No
2836.0,Male,30.0,42813.0,52.0,142.0,2.0,12.72,Yes,No
2837.0,Female,18.0,98812.0,91.0,23.0,,34.2,,Yes
2838.0,,51.0,105525.0,9.0,59.0,2.0,36.24,No,Yes
2839.0,Male,46.0,,22.0,,18.0,44.78,Yes,No
2840.0,Male,,129779.0,34.0,78.0,13.0,38.06,No,Yes
2841.0,Male,64.0,38557.0,49.0,,19.0,,Yes,Yes
2842.0,Male,30.0,48060.0,1.0,65.0,5.0,18.64,,Yes
2843.0,,65.0,,73.0,114.0,20.0,13.72,,Yes
2844.0,Male,66.0,92104.0,,141.0,2.0,19.37,No,Yes
2845.0,Female,46.0,,53.0,57.0,11.0,8.09,No,No
2846.0,Female,,,83.0,257.0,26.0,4.98,Yes,Yes
,Female,,26080.0,40.0,282.0,18.0,26.1,Yes,Yes
2848.0,Female,43.0,33854.0,45.0,120.0,6.0,36.05,Yes,No
2849.0,,34.0,142013.0,68.0,47.0,23.0,35.13,No,No
2850.0,Female,24.0,87695.0,9.0,249.0,28.0,22.6,No,
2851.0,Female,,47025.0,22.0,130.0,,26.16,No,No
2852.0,Male,22.0,72982.0,18.0,57.0,22.0,25.86,Yes,No
2853.0,,43.0,61081.0,76.0,19.0,,34.61,,No
2854.0,Female,66.0,24368.0,,242.0,17.0,2.49,Yes,No
2855.0,Female,20.0,119621.0,39.0,45.0,22.0,35.52,Yes,No
2856.0,Male,24.0,139181.0,73.0,13.0,11.0,29.15,Yes,Yes
2857.0,Female,66.0,47094.0,6.0,,19.0,9.99,No,
2858.0,Male,56.0,66040.0,83.0,65.0,17.0,,No,No
2859.0,,18.0,86766.0,,51.0,24.0,5.52,,Yes
2860.0,Male,,103053.0,7.0,264.0,4.0,26.28,No,No
2861.0,Male,34.0,43991.0,80.0,237.0,26.0,37.94,Yes,No
2862.0,Female,,21301.0,69.0,123.0,24.0,16.8,Yes,No
,Male,42.0,,16.0,246.0,26.0,19.02,No,No
,Male,20.0,101463.0,1.0,183.0,14.0,46.71,No,Yes
2865.0,Female,32.0,54678.0,37.0,264.0,27.0,10.73,No,Yes
,Male,46.0,44466.0,83.0,286.0,20.0,5.28,,No
2867.0,,60.0,100440.0,37.0,78.0,4.0,17.24,No,Yes
2868.0,,49.0,60875.0,81.0,239.0,28.0,37.32,Yes,Yes
2869.0,Female,43.0,46081.0,64.0,,,31.34,Yes,Yes
2870.0,Male,33.0,44354.0,90.0,45.0,26.0,20.85,Yes,Yes
2871.0,,42.0,113297.0,86.0,168.0,4.0,,,Yes
2872.0,Female,45.0,38300.0,62.0,158.0,,36.78,Yes,Yes
2873.0,Male,,,72.0,36.0,9.0,3.19,Yes,No
2874.0,Female,18.0,115027.0,,81.0,21.0,37.26,Yes,No
2875.0,Female,46.0,141684.0,33.0,257.0,12.0,1.3,No,Yes
2876.0,Female,39.0,80892.0,66.0,110.0,29.0,32.55,No,Yes
2877.0,,33.0,55525.0,30.0,199.0,26.0,10.6,No,
2878.0,Female,58.0,46532.0,20.0,105.0,8.0,34.85,Yes,
2879.0,Male,68.0,26464.0,60.0,291.0,24.0,15.56,,No
2880.0,Female,61.0,36562.0,82.0,287.0,4.0,43.66,,No
2881.0,Female,68.0,127392.0,74.0,26.0,27.0,16.91,Yes,No
2882.0,Male,,75514.0,24.0,272.0,26.0,31.02,Yes,No
2883.0,Male,24.0,133428.0,4.0,116.0,25.0,14.37,,No
2884.0,,31.0,132564.0,37.0,77.0,25.0,45.87,,Yes
,,,128047.0,4.0,137.0,5.0,39.07,Yes,No
2886.0,Male,36.0,94219.0,77.0,,6.0,,Yes,
2887.0,Female,,52634.0,89.0,10.0,5.0,47.44,,
,,19.0,20060.0,77.0,189.0,19.0,17.92,Yes,Yes
2889.0,Male,58.0,29269.0,18.0,190.0,27.0,,Yes,No
2890.0,Male,62.0,83143.0,88.0,244.0,8.0,37.17,Yes,Yes
2891.0,Female,32.0,,66.0,17.0,9.0,1.24,Yes,
2892.0,Male,20.0,22895.0,48.0,,15.0,47.95,Yes,No
2893.0,Female,28.0,100859.0,33.0,155.0,4.0,17.29,No,
2894.0,Male,63.0,32352.0,58.0,100.0,25.0,,Yes,No
2895.0,Male,47.0,130179.0,83.0,281.0,9.0,42.55,Yes,Yes
2896.0,Male,57.0,69737.0,73.0,14.0,7.0,35.17,No,No
2897.0,Female,35.0,,28.0,,8.0,4.43,No,Yes
,Male,68.0,116426.0,35.0,228.0,,5.94,No,
2899.0,Female,65.0,52016.0,10.0,127.0,19.0,35.79,,No
,Female,19.0,81304.0,65.0,90.0,15.0,3.83,,No
2901.0,Female,49.0,31962.0,42.0,79.0,5.0,45.87,No,No
2902.0,,25.0,53302.0,85.0,,19.0,37.1,No,Yes
2903.0,,39.0,,9.0,272.0,7.0,16.84,No,No
2904.0,Female,23.0,24011.0,60.0,151.0,6.0,,Yes,Yes
2905.0,Female,29.0,149716.0,15.0,216.0,27.0,25.37,Yes,No
2906.0,Male,64.0,39782.0,99.0,120.0,19.0,18.11,No,Yes
,Female,57.0,,57.0,121.0,25.0,39.2,Yes,No
2908.0,Male,53.0,140654.0,69.0,52.0,28.0,48.74,Yes,No
2909.0,Female,,142017.0,22.0,294.0,17.0,29.27,,Yes
2910.0,Male,45.0,59725.0,64.0,137.0,10.0,22.36,No,
2911.0,Female,69.0,29196.0,41.0,194.0,19.0,11.22,No,
2912.0,Male,66.0,63459.0,87.0,238.0,11.0,32.71,Yes,Yes
2913.0,Female,62.0,107245.0,71.0,230.0,15.0,34.31,Yes,Yes
2914.0,Female,35.0,149613.0,,126.0,10.0,34.29,Yes,Yes
2915.0,Male,19.0,98863.0,23.0,79.0,11.0,1.45,Yes,
2916.0,Male,30.0,143206.0,25.0,79.0,23.0,44.97,Yes,No
2917.0,Male,62.0,139391.0,91.0,119.0,3.0,16.97,,Yes
2918.0,,32.0,121010.0,6.0,141.0,3.0,37.23,,No
2919.0,Female,37.0,52769.0,34.0,65.0,18.0,38.01,Yes,No
2920.0,Female,46.0,127529.0,63.0,98.0,25.0,32.56,No,No
2921.0,Male,59.0,145361.0,9.0,146.0,11.0,19.8,,Yes
2922.0,Female,46.0,44700.0,60.0,140.0,20.0,30.46,No,No
2923.0,Male,20.0,135792.0,49.0,227.0,26.0,2.11,No,No
2924.0,Male,36.0,100356.0,,185.0,29.0,38.12,Yes,No
2925.0,,20.0,96427.0,51.0,180.0,22.0,,,No
2926.0,Female,31.0,120165.0,,109.0,18.0,19.9,No,No
2927.0,Female,57.0,,,138.0,25.0,5.27,Yes,Yes
2928.0,Female,21.0,141631.0,37.0,66.0,15.0,41.87,No,No
2929.0,Female,69.0,,31.0,,7.0,27.56,Yes,Yes
2930.0,Female,28.0,134003.0,98.0,,10.0,34.58,Yes,No
2931.0,Female,48.0,28320.0,41.0,153.0,,34.16,Yes,No
2932.0,Male,60.0,69589.0,62.0,60.0,23.0,42.1,No,Yes
2933.0,,49.0,139534.0,93.0,227.0,20.0,6.72,,Yes
2934.0,Male,44.0,96276.0,58.0,113.0,29.0,33.02,Yes,No
2935.0,,,55897.0,14.0,64.0,10.0,28.8,Yes,No
2936.0,Male,60.0,78565.0,36.0,266.0,13.0,1.64,No,No
2937.0,Female,19.0,50930.0,,165.0,15.0,10.15,No,No
2938.0,,66.0,77233.0,79.0,62.0,23.0,13.45,Yes,No
,Male,26.0,102821.0,8.0,196.0,18.0,3.72,,Yes
2940.0,Male,,34380.0,26.0,159.0,23.0,17.8,No,No
2941.0,Male,48.0,96896.0,,273.0,4.0,1.46,Yes,No
2942.0,Male,51.0,,48.0,259.0,20.0,27.7,No,Yes
2943.0,Male,32.0,75830.0,85.0,220.0,17.0,10.65,No,Yes
2944.0,Male,,25529.0,28.0,34.0,28.0,,Yes,No
2945.0,,42.0,141292.0,68.0,161.0,3.0,45.53,,Yes
2946.0,Female,53.0,114598.0,62.0,33.0,21.0,25.19,Yes,Yes
2947.0,Male,25.0,122222.0,80.0,261.0,21.0,13.52,No,Yes
2948.0,Female,26.0,102987.0,86.0,69.0,2.0,29.96,No,No
2949.0,Female,54.0,69178.0,76.0,75.0,4.0,,,No
2950.0,Female,65.0,26937.0,80.0,62.0,1.0,,Yes,No
2951.0,Female,62.0,141952.0,51.0,115.0,15.0,1.14,Yes,
2952.0,Male,56.0,,42.0,105.0,25.0,47.58,No,
2953.0,Female,49.0,69699.0,29.0,185.0,1.0,36.26,No,
2954.0,Female,69.0,,82.0,48.0,6.0,40.02,Yes,
2955.0,Female,34.0,110678.0,10.0,177.0,,49.05,No,No
2956.0,,,45279.0,39.0,51.0,19.0,46.59,Yes,Yes
2957.0,,54.0,58106.0,82.0,113.0,12.0,36.87,Yes,Yes
2958.0,Male,36.0,130776.0,1.0,213.0,1.0,,No,Yes
2959.0,Male,61.0,121444.0,39.0,17.0,7.0,16.91,No,Yes
2960.0,Male,46.0,126300.0,21.0,,19.0,5.29,No,No
2961.0,,24.0,133793.0,,52.0,,28.73,No,No
2962.0,Male,45.0,136278.0,15.0,119.0,26.0,28.86,No,No
2963.0,Female,26.0,99737.0,,219.0,12.0,47.62,Yes,Yes
2964.0,,45.0,60544.0,60.0,,12.0,22.18,No,No
,Female,23.0,123247.0,61.0,58.0,22.0,34.57,Yes,No
2966.0,,46.0,131190.0,20.0,,13.0,,No,Yes
2967.0,Male,34.0,,10.0,164.0,28.0,8.92,,Yes
2968.0,Male,,126102.0,87.0,146.0,14.0,29.64,No,
2969.0,Male,40.0,105711.0,,176.0,22.0,27.05,No,Yes
2970.0,,48.0,136045.0,48.0,,12.0,24.75,No,No
2971.0,Female,20.0,60860.0,33.0,,20.0,25.72,No,Yes
2972.0,Female,38.0,23225.0,98.0,16.0,12.0,8.28,Yes,Yes
2973.0,Male,43.0,,61.0,,27.0,,No,No
2974.0,Male,53.0,79470.0,10.0,76.0,6.0,30.32,,Yes
2975.0,,59.0,133218.0,54.0,147.0,27.0,24.52,No,Yes
2976.0,,54.0,148854.0,84.0,251.0,10.0,24.49,No,Yes
2977.0,Female,39.0,120764.0,65.0,222.0,20.0,3.97,Yes,No
,Male,59.0,127041.0,77.0,190.0,,9.62,Yes,
2979.0,Male,29.0,132224.0,1.0,263.0,24.0,16.12,Yes,No
2980.0,Male,59.0,83656.0,5.0,110.0,9.0,21.03,Yes,Yes
2981.0,Male,30.0,71880.0,80.0,96.0,2.0,29.74,Yes,Yes
2982.0,Female,28.0,81078.0,15.0,194.0,7.0,43.18,,Yes
2983.0,Male,,108646.0,28.0,100.0,9.0,8.04,No,
2984.0,Male,25.0,96290.0,95.0,257.0,25.0,0.85,No,No
2985.0,Female,57.0,76633.0,23.0,223.0,12.0,,Yes,No
2986.0,Female,57.0,,17.0,258.0,5.0,21.66,,Yes
2987.0,Female,62.0,141118.0,,135.0,1.0,27.64,No,No
2988.0,Male,19.0,63601.0,13.0,13.0,22.0,41.68,No,No
2989.0,Male,,23114.0,14.0,97.0,15.0,40.14,No,No
2990.0,Female,47.0,46502.0,11.0,160.0,8.0,5.09,No,Yes
2991.0,Female,29.0,,28.0,185.0,1.0,,Yes,No
2992.0,Female,,,42.0,220.0,18.0,,Yes,No
2993.0,,61.0,,96.0,268.0,13.0,31.77,Yes,No
2994.0,Female,28.0,75565.0,99.0,100.0,29.0,33.65,Yes,
2995.0,Female,32.0,103123.0,61.0,268.0,1.0,34.03,Yes,No
2996.0,,33.0,128255.0,64.0,200.0,5.0,13.34,Yes,Yes
2997.0,Male,34.0,55333.0,31.0,90.0,18.0,16.58,No,No
2998.0,Male,43.0,23174.0,81.0,147.0,16.0,27.48,Yes,No
2999.0,Female,19.0,137769.0,73.0,135.0,26.0,10.06,No,Yes
3000.0,Female,67.0,55398.0,10.0,239.0,10.0,1.11,No,No
